vae.encoder.conv_in.weight,128,3,3,3
vae.encoder.conv_in.bias,128
vae.encoder.down_blocks.0.resnets.0.norm1.weight,128
vae.encoder.down_blocks.0.resnets.0.norm1.bias,128
vae.encoder.down_blocks.0.resnets.0.conv1.weight,128,128,3,3
vae.encoder.down_blocks.0.resnets.0.conv1.bias,128
vae.encoder.down_blocks.0.resnets.0.norm2.weight,128
vae.encoder.down_blocks.0.resnets.0.norm2.bias,128
vae.encoder.down_blocks.0.resnets.0.conv2.weight,128,128,3,3
vae.encoder.down_blocks.0.resnets.0.conv2.bias,128
vae.encoder.down_blocks.0.resnets.1.norm1.weight,128
vae.encoder.down_blocks.0.resnets.1.norm1.bias,128
vae.encoder.down_blocks.0.resnets.1.conv1.weight,128,128,3,3
vae.encoder.down_blocks.0.resnets.1.conv1.bias,128
vae.encoder.down_blocks.0.resnets.1.norm2.weight,128
vae.encoder.down_blocks.0.resnets.1.norm2.bias,128
vae.encoder.down_blocks.0.resnets.1.conv2.weight,128,128,3,3
vae.encoder.down_blocks.0.resnets.1.conv2.bias,128
vae.encoder.down_blocks.0.downsamplers.0.conv.weight,128,128,3,3
vae.encoder.down_blocks.0.downsamplers.0.conv.bias,128
vae.encoder.down_blocks.1.resnets.0.norm1.weight,128
vae.encoder.down_blocks.1.resnets.0.norm1.bias,128
vae.encoder.down_blocks.1.resnets.0.conv1.weight,256,128,3,3
vae.encoder.down_blocks.1.resnets.0.conv1.bias,256
vae.encoder.down_blocks.1.resnets.0.norm2.weight,256
vae.encoder.down_blocks.1.resnets.0.norm2.bias,256
vae.encoder.down_blocks.1.resnets.0.conv2.weight,256,256,3,3
vae.encoder.down_blocks.1.resnets.0.conv2.bias,256
vae.encoder.down_blocks.1.resnets.0.conv_shortcut.weight,256,128,1,1
vae.encoder.down_blocks.1.resnets.0.conv_shortcut.bias,256
vae.encoder.down_blocks.1.resnets.1.norm1.weight,256
vae.encoder.down_blocks.1.resnets.1.norm1.bias,256
vae.encoder.down_blocks.1.resnets.1.conv1.weight,256,256,3,3
vae.encoder.down_blocks.1.resnets.1.conv1.bias,256
vae.encoder.down_blocks.1.resnets.1.norm2.weight,256
vae.encoder.down_blocks.1.resnets.1.norm2.bias,256
vae.encoder.down_blocks.1.resnets.1.conv2.weight,256,256,3,3
vae.encoder.down_blocks.1.resnets.1.conv2.bias,256
vae.encoder.down_blocks.1.downsamplers.0.conv.weight,256,256,3,3
vae.encoder.down_blocks.1.downsamplers.0.conv.bias,256
vae.encoder.down_blocks.2.resnets.0.norm1.weight,256
vae.encoder.down_blocks.2.resnets.0.norm1.bias,256
vae.encoder.down_blocks.2.resnets.0.conv1.weight,512,256,3,3
vae.encoder.down_blocks.2.resnets.0.conv1.bias,512
vae.encoder.down_blocks.2.resnets.0.norm2.weight,512
vae.encoder.down_blocks.2.resnets.0.norm2.bias,512
vae.encoder.down_blocks.2.resnets.0.conv2.weight,512,512,3,3
vae.encoder.down_blocks.2.resnets.0.conv2.bias,512
vae.encoder.down_blocks.2.resnets.0.conv_shortcut.weight,512,256,1,1
vae.encoder.down_blocks.2.resnets.0.conv_shortcut.bias,512
vae.encoder.down_blocks.2.resnets.1.norm1.weight,512
vae.encoder.down_blocks.2.resnets.1.norm1.bias,512
vae.encoder.down_blocks.2.resnets.1.conv1.weight,512,512,3,3
vae.encoder.down_blocks.2.resnets.1.conv1.bias,512
vae.encoder.down_blocks.2.resnets.1.norm2.weight,512
vae.encoder.down_blocks.2.resnets.1.norm2.bias,512
vae.encoder.down_blocks.2.resnets.1.conv2.weight,512,512,3,3
vae.encoder.down_blocks.2.resnets.1.conv2.bias,512
vae.encoder.down_blocks.2.downsamplers.0.conv.weight,512,512,3,3
vae.encoder.down_blocks.2.downsamplers.0.conv.bias,512
vae.encoder.down_blocks.3.resnets.0.norm1.weight,512
vae.encoder.down_blocks.3.resnets.0.norm1.bias,512
vae.encoder.down_blocks.3.resnets.0.conv1.weight,512,512,3,3
vae.encoder.down_blocks.3.resnets.0.conv1.bias,512
vae.encoder.down_blocks.3.resnets.0.norm2.weight,512
vae.encoder.down_blocks.3.resnets.0.norm2.bias,512
vae.encoder.down_blocks.3.resnets.0.conv2.weight,512,512,3,3
vae.encoder.down_blocks.3.resnets.0.conv2.bias,512
vae.encoder.down_blocks.3.resnets.1.norm1.weight,512
vae.encoder.down_blocks.3.resnets.1.norm1.bias,512
vae.encoder.down_blocks.3.resnets.1.conv1.weight,512,512,3,3
vae.encoder.down_blocks.3.resnets.1.conv1.bias,512
vae.encoder.down_blocks.3.resnets.1.norm2.weight,512
vae.encoder.down_blocks.3.resnets.1.norm2.bias,512
vae.encoder.down_blocks.3.resnets.1.conv2.weight,512,512,3,3
vae.encoder.down_blocks.3.resnets.1.conv2.bias,512
vae.encoder.mid_block.attentions.0.group_norm.weight,512
vae.encoder.mid_block.attentions.0.group_norm.bias,512
vae.encoder.mid_block.attentions.0.to_q.weight,512,512
vae.encoder.mid_block.attentions.0.to_q.bias,512
vae.encoder.mid_block.attentions.0.to_k.weight,512,512
vae.encoder.mid_block.attentions.0.to_k.bias,512
vae.encoder.mid_block.attentions.0.to_v.weight,512,512
vae.encoder.mid_block.attentions.0.to_v.bias,512
vae.encoder.mid_block.attentions.0.to_out.0.weight,512,512
vae.encoder.mid_block.attentions.0.to_out.0.bias,512
vae.encoder.mid_block.resnets.0.norm1.weight,512
vae.encoder.mid_block.resnets.0.norm1.bias,512
vae.encoder.mid_block.resnets.0.conv1.weight,512,512,3,3
vae.encoder.mid_block.resnets.0.conv1.bias,512
vae.encoder.mid_block.resnets.0.norm2.weight,512
vae.encoder.mid_block.resnets.0.norm2.bias,512
vae.encoder.mid_block.resnets.0.conv2.weight,512,512,3,3
vae.encoder.mid_block.resnets.0.conv2.bias,512
vae.encoder.mid_block.resnets.1.norm1.weight,512
vae.encoder.mid_block.resnets.1.norm1.bias,512
vae.encoder.mid_block.resnets.1.conv1.weight,512,512,3,3
vae.encoder.mid_block.resnets.1.conv1.bias,512
vae.encoder.mid_block.resnets.1.norm2.weight,512
vae.encoder.mid_block.resnets.1.norm2.bias,512
vae.encoder.mid_block.resnets.1.conv2.weight,512,512,3,3
vae.encoder.mid_block.resnets.1.conv2.bias,512
vae.encoder.conv_norm_out.weight,512
vae.encoder.conv_norm_out.bias,512
vae.encoder.conv_out.weight,8,512,3,3
vae.encoder.conv_out.bias,8
vae.decoder.conv_in.weight,512,4,3,3
vae.decoder.conv_in.bias,512
vae.decoder.up_blocks.0.resnets.0.norm1.weight,512
vae.decoder.up_blocks.0.resnets.0.norm1.bias,512
vae.decoder.up_blocks.0.resnets.0.conv1.weight,512,512,3,3
